TimeStamps,AnkleAccelerometer_x-axis (g),AnkleAccelerometer_y-axis (g),AnkleAccelerometer_z-axis (g),SVM(n),Theta(n),AnkleAngularVelocity_x-axis (deg/s),AnkleAngularVelocity_y-axis (deg/s),AnkleAngularVelocity_z-axis (deg/s),Ankleluminosity,RightPocketAccelerometer_x-axis (g),RightPocketAccelerometer_y-axis (g),RightPocketAccelerometer_z-axis (g),RightPocketAngularVelocity_x-axis (deg/s),RightPocketAngularVelocity_y-axis (deg/s),RightPocketAngularVelocity_z-axis (deg/s),NeckLuminosity,BeltAccelerometer_x-axis (g),BeltAccelerometer_y-axis (g),BeltAccelerometer_z-axis (g),BeltAngularVelocity_x-axis (deg/s),BeltAngularVelocity_y-axis (deg/s),BeltAngularVelocity_z-axis (deg/s),Beltluminosity,NeckAccelerometer_x-axis (g),NeckAccelerometer_y-axis (g),NeckAccelerometer_z-axis (g),NeckAngularVelocity_x-axis (deg/s),NeckAngularVelocity_y-axis (deg/s),NeckAngularVelocity_z-axis (deg/s),NeckLuminosity,WristAccelerometer_x-axis (g),WristAccelerometer_y-axis (g),WristAccelerometer_z-axis (g),WristAngularVelocity_x-axis (deg/s),WristAngularVelocity_y-axis (deg/s),WristAngularVelocity_z-axis (deg/s),WristLuminosity,BrainSensor,Infrared1,Infrared2,Infrared3,Infrared1(n),Infrared4,Infrared5,Infrared6,Infrared2(n),Subject,Activity
2018-07-04T12:04:17.739695,-1.113,0.219,-0.048,1.135356332,11.12154701,0.366,6.159,7.805,0,-1.223,-0.077,0.114,15.488,37.561,-44.329,0,-0.098,1.032,0.399,20.793,-5,3.415,172.471,-0.719,-0.281,-0.671,-27.866,-51.768,-18.354,518.147,-0.812,-0.064,0.105,243.171,28.659,-55.305,371.83,-70,1,1,1,1.414,1,0,0,1,1,1
2018-07-04T12:04:17.739696,-1.009,0.147,-0.069,1.021983855,8.269989692,-4.817,5.305,-5.61,0,-1.223,-0.077,0.114,23.415,9.39,-10.366,0,0.129,0.98,0.386,-6.098,1.28,-2.744,172.471,-0.719,-0.281,-0.671,-25.732,-36.707,-11.707,518.147,-0.812,-0.064,0.105,107.866,14.817,-9.146,371.83,-379,1,1,1,1.414,1,0,0,1,1,1
2018-07-04T12:04:17.739697,-1.014,0.123,-0.043,1.022337518,6.910139161,-5.488,6.463,-6.28,0,-1.008,-0.108,-0.059,-29.817,0.976,-0.366,0,0.083,0.88,0.329,-5.854,15.061,12.439,172.471,-0.638,-0.324,-0.732,-28.841,28.841,-13.963,518.147,-0.685,-0.072,0.337,-39.451,27.195,19.695,371.83,-226,1,1,1,1.414,1,0,0,1,1,1
2018-07-04T12:04:17.739698,-1.014,0.123,-0.043,1.022337518,6.910139161,-5,5.183,-3.354,0,-0.976,-0.264,-0.063,-17.073,-1.402,1.646,0,0.083,0.88,0.329,-3.415,19.146,12.134,172.471,-0.638,-0.324,-0.732,-3.72,46.098,-9.512,518.147,-0.685,-0.072,0.337,-99.878,46.707,55.244,371.83,-18,1,1,1,1.414,1,0,0,1,1,1
2018-07-04T12:04:17.739699,-1.029,0.126,-0.053,1.038039498,6.97190678,-2.256,4.085,2.622,0,-0.976,-0.264,-0.063,-5.61,-3.049,1.402,0,0.035,0.915,0.312,5.305,11.463,10.183,172.471,-0.667,-0.261,-0.754,-22.683,-1.89,13.171,518.147,-1.004,-0.445,0.325,19.451,80.976,152.073,371.83,70,1,1,1,1.414,1,0,0,1,1,1
2018-07-04T12:04:17.739700,-1.019,0.165,-0.055,1.033736427,9.184559156,3.171,1.768,9.451,0,-0.963,-0.325,-0.113,-15.061,1.585,1.22,0,0.093,0.96,0.325,-2.622,6.829,4.512,172.471,-0.715,-0.213,-0.77,-47.073,5.244,-6.646,518.147,-1.325,-0.382,0.332,72.683,61.159,144.146,371.83,185,1,1,1,1.414,1,0,0,1,1,1
2018-07-04T12:04:17.739701,-1.01,0.185,-0.062,1.028673418,10.36063136,-4.451,3.537,3.537,0,-0.995,-0.267,-0.102,0.122,-3.171,4.207,0,0.112,0.933,0.294,-3.171,6.28,3.293,172.471,-0.605,-0.232,-0.773,-27.866,-14.085,-3.72,518.147,-1.154,-0.267,0.215,36.829,35.854,89.573,371.83,187,1,1,1,1.414,1,0,0,1,1,1
2018-07-04T12:04:17.739702,-1.01,0.185,-0.062,1.028673418,10.36063136,-2.683,2.5,-0.122,0,-0.997,-0.229,-0.088,-1.463,-7.5,10.915,0,0.112,0.933,0.294,-5.915,0.732,3.902,172.471,-0.605,-0.232,-0.773,3.049,25.122,-2.256,518.147,-1.154,-0.267,0.215,29.634,25.427,32.012,371.83,22,1,1,1,1.414,1,0,0,1,1,1
2018-07-04T12:04:17.739703,-1.009,0.146,-0.068,1.021773458,8.215044268,-7.134,4.634,-2.866,0,-0.997,-0.229,-0.088,-3.902,-11.768,17.683,0,0.052,0.917,0.259,-19.207,0.488,0.488,172.471,-0.531,-0.199,-0.78,-7.988,31.037,5.732,518.147,-0.924,-0.293,0.17,23.963,20.793,-4.39,371.83,120,1,1,1,1.414,1,0,0,1,1,1
2018-07-04T12:04:17.739704,-1.009,0.146,-0.068,1.021773458,8.215044268,-15.305,3.232,4.695,0,-0.969,-0.287,-0.054,-3.232,-20.976,26.463,0,0.052,0.917,0.259,-14.39,-2.195,-3.415,172.471,-0.521,-0.145,-0.835,-3.841,60.061,-1.463,518.147,-0.79,-0.362,0.108,-13.72,14.024,-3.293,371.83,33,1,1,1,1.414,1,0,0,1,1,1
2018-07-04T12:04:17.739705,-1.03,0.135,-0.071,1.041232923,7.449598021,-8.537,1.524,16.768,0,-0.969,-0.287,-0.054,3.659,-27.927,35.244,0,0.06,0.879,0.317,-7.134,-7.988,-2.256,172.471,-0.521,-0.145,-0.835,0.305,68.232,-5.854,518.147,-0.79,-0.362,0.108,-18.171,16.28,-1.341,371.83,214,1,1,1,1.414,1,0,0,1,1,1
2018-07-04T12:04:17.739706,-1.045,0.2,-0.046,1.064960563,10.82444473,-8.354,3.415,27.378,0,-0.935,-0.224,-0.073,18.841,-19.695,42.073,0,0.11,0.921,0.398,-22.317,-9.756,-0.427,172.471,-0.495,-0.15,-0.888,-7.927,6.341,7.622,518.147,-0.881,-0.264,-0.084,-10.732,24.878,-6.524,371.83,-97,1,1,1,1.414,1,0,0,1,1,1
2018-07-04T12:04:17.739707,-1.045,0.2,-0.046,1.064960563,10.82444473,-3.232,2.134,32.744,0,-1.083,-0.093,-0.008,16.28,-9.756,44.695,0,0.11,0.921,0.398,-16.159,-7.866,-6.89,172.471,-0.468,-0.136,-0.929,7.439,103.415,-24.878,518.147,-0.881,-0.124,-0.132,-20.732,19.756,-11.402,371.83,-23,1,1,1,1.414,1,0,0,1,1,1
2018-07-04T12:04:17.739708,-0.993,0.27,-0.058,1.030685694,15.18648421,6.037,1.098,37.805,0,-1.083,-0.093,-0.008,4.939,-14.085,40.244,0,0.103,0.862,0.42,-32.012,-0.549,-9.756,172.471,-0.468,-0.136,-0.929,-13.963,-5.244,-7.744,518.147,-0.881,-0.124,-0.132,-11.463,30.244,0.976,371.83,70,1,1,1,1.414,1,0,0,1,1,1
2018-07-04T12:04:17.739709,-0.993,0.27,-0.058,1.030685694,15.18648421,0.488,2.683,38.902,0,-1.001,-0.069,0.019,10.366,-13.354,30.061,0,0.103,0.862,0.42,-27.134,6.28,-8.354,0,-0.316,-0.144,-0.83,-10.183,0.061,-11.098,596.673,-0.848,0.167,0.112,34.878,40.915,21.28,1207,24,1,1,1,1.414,1,0,0,1,1,1
2018-07-04T12:04:17.739710,-0.964,0.35,-0.072,1.028095326,19.90340062,-2.134,3.415,36.646,0,-0.973,0.031,0.03,3.11,-14.146,30.305,0,0.068,0.84,0.39,-15,5.427,-8.902,0,-0.316,-0.144,-0.83,-4.085,49.268,-16.829,596.673,-0.848,0.167,0.112,75.976,31.585,57.927,1207,96,1,1,1,1.414,1,0,0,1,1,1
2018-07-04T12:04:17.739711,-0.961,0.335,-0.061,1.019542544,19.18253321,-0.61,4.024,32.439,0,-0.973,0.031,0.03,2.744,-23.049,37.561,0,0.063,0.757,0.229,-74.451,10.732,-15.183,0,-0.335,-0.103,-0.769,-4.573,46.037,-18.841,596.673,-0.881,-0.006,-0.052,87.378,25.122,99.329,1207,128,1,1,1,1.414,1,0,0,1,1,1
2018-07-04T12:04:17.739712,-0.959,0.351,-0.021,1.021431838,20.09850949,22.012,22.134,47.866,0,-0.954,-0.08,0.145,19.695,-37.988,61.28,0,0.039,0.563,0.151,49.329,-3.293,3.171,0,-0.221,-0.171,-0.524,7.073,30.488,-7.073,596.673,-0.631,0.257,-0.405,67.134,43.415,16.22,1207,48,1,1,1,1.414,1,0,0,1,1,1
2018-07-04T12:04:17.739713,-0.886,0.492,-0.132,1.022,28.77746665,28.476,30.671,47.256,0,-0.954,-0.08,0.145,12.5,-45.122,67.073,0,-0.019,0.632,0.372,3.354,6.524,-15,0,-0.056,-0.11,-0.566,4.207,-16.89,13.537,596.673,-0.469,0.188,-0.655,105.488,59.024,53.78,1207,148,1,1,1,1.414,1,0,0,1,1,1
2018-07-04T12:04:17.739714,-0.886,0.492,-0.132,1.022,28.77746665,27.744,33.232,44.268,0,-0.893,0.102,0.226,-42.134,-62.805,68.293,0,-0.019,0.632,0.372,-41.768,26.89,-37.866,0,0.077,-0.181,-0.729,32.744,-13.232,16.829,596.673,-0.715,0.05,-0.705,26.402,77.988,34.268,1207,213,1,1,1,1.414,1,0,0,1,1,1
2018-07-04T12:04:17.739715,-0.817,0.566,-0.253,1.025599337,33.49556467,-1.768,37.5,42.073,0,-0.649,0.293,0.144,9.573,-105.732,87.622,0,-0.04,0.42,0.452,-65.305,35.976,-42.5,0,0.077,-0.181,-0.729,62.195,2.866,13.049,596.673,-0.715,0.05,-0.705,-29.024,67.622,21.829,1207,83,1,1,1,1.414,1,0,0,1,1,1
2018-07-04T12:04:17.739716,-0.817,0.566,-0.253,1.025599337,33.49556467,-14.146,33.902,42.378,0,-0.649,0.293,0.144,24.634,-104.573,107.134,0,-0.04,0.42,0.452,-23.72,22.988,-24.939,0,0.153,-0.362,-1.159,42.866,4.695,7.988,596.673,-0.913,-0.074,-0.841,-26.159,71.159,10.366,1207,83,1,1,1,1.414,1,0,0,1,1,1
2018-07-04T12:04:17.739717,-0.841,0.521,-0.21,1.011346627,31.00779801,-14.695,28.841,65.488,0,-0.511,0.311,0.194,-2.012,-112.256,134.512,0,-0.045,0.504,0.489,-33.293,12.683,-15.183,0,0.153,-0.362,-1.159,20.427,20.732,-14.817,596.673,-0.913,-0.074,-0.841,2.134,65.488,-12.744,1207,69,1,1,1,1.414,1,0,0,1,1,1
2018-07-04T12:04:17.739718,-0.535,0.72,-0.102,0.902789566,52.89469247,5.366,29.207,83.11,0,-0.511,0.311,0.194,-12.561,-119.817,143.415,0,-0.231,0.462,0.735,-102.378,13.11,-32.683,0,0.146,-0.383,-1.536,-4.634,-47.744,15.366,596.673,-0.637,0.008,0.125,-14.39,56.402,-30.427,1207,39,1,1,1,1.414,1,0,0,1,1,1
2018-07-04T12:04:17.739719,-0.535,0.72,-0.102,0.902789566,52.89469247,45.61,32.622,92.378,0,-0.4,0.199,0.312,15.976,-131.159,139.39,0,-0.231,0.462,0.735,-192.683,4.695,-64.756,0,0.572,-0.518,-1.447,8.963,-178.049,64.146,596.673,-0.637,0.008,0.125,-22.744,-47.5,-29.573,1207,71,1,1,1,1.414,1,0,0,1,1,1
2018-07-04T12:04:17.739720,-0.646,1.162,-0.313,1.365843695,58.29401399,85.976,39.573,175.488,0,-0.034,0.166,0.187,46.341,-138.963,113.72,0,-0.175,0.594,0.748,-200.549,4.39,-39.268,0,0.572,-0.518,-1.447,47.927,-102.317,52.988,596.673,-1.571,0.276,1.01,-157.256,-358.354,-84.573,1207,-10,1,1,1,1.414,1,0,0,1,1,1
2018-07-04T12:04:17.739721,-0.646,1.162,-0.313,1.365843695,58.29401399,63.537,71.159,383.842,0,-0.034,0.166,0.187,75.854,-101.89,97.5,0,-0.175,0.594,0.748,-174.024,-21.341,-3.963,0,-0.008,-0.89,-1.225,-49.634,93.902,-60.305,596.673,-3.017,-0.801,1.088,-36.646,-380.305,-101.646,1207,-22,1,1,1,1.414,1,0,0,1,1,1
2018-07-04T12:04:17.739722,-0.859,2.125,-1.194,2.584403606,55.30965825,-11.768,26.098,307.073,0,0.005,1.743,0.563,95.61,-45,76.28,0,-0.198,0.487,2.127,-173.171,-10.976,-33.72,0,-0.008,-0.89,-1.225,-67.927,24.756,-23.049,596.673,-3.017,-0.801,1.088,56.159,-392.195,-76.951,1207,347,1,1,1,1.414,1,0,0,1,1,1
2018-07-04T12:04:17.739723,-0.262,2.492,-1.072,2.725415932,66.11441418,-123.781,-32.805,118.354,0,0.005,1.743,0.563,167.988,0.488,127.134,0,-0.349,0.538,3.697,-57.5,-82.073,31.28,0,-1.677,-0.334,-2.5,-117.622,-92.439,58.171,596.673,-2.809,-0.191,0.928,59.268,-364.329,-58.963,1207,7,1,1,1,1.414,1,0,0,1,1,1
2018-07-04T12:04:17.739724,-0.262,2.492,-1.072,2.725415932,66.11441418,-350.244,-35.244,149.207,0,0.546,4.401,0.96,191.342,1.159,169.939,0,-0.349,0.538,3.697,-246.037,-43.659,81.585,0,-0.771,0.366,0.075,52.744,-454.695,-8.232,596.673,-2.809,-0.191,0.928,-215.061,-406.281,-219.451,1207,-102,1,1,1,1.414,1,0,0,1,1,1
2018-07-04T12:04:17.739725,-0.845,0.94,-0.493,1.356714414,43.85616115,-138.659,7.561,172.744,0,-0.304,0.734,0.826,-43.415,65.61,77.927,0,-0.184,0.315,0.44,72.134,19.451,41.951,0,-0.771,0.366,0.075,-27.561,-241.403,68.354,596.673,0.154,0.952,-1.535,116.22,-69.024,-172.5,1207,-42,1,1,1,1.414,1,0,0,1,1,1
2018-07-04T12:04:17.739726,-0.857,0.758,0.102,1.148658783,41.29225125,-86.951,15.854,129.878,0,-0.304,0.734,0.826,-33.902,58.293,92.378,0,-0.133,0.148,-0.339,-278.963,102.439,14.268,0,-0.07,0.181,1.005,10.793,-302.317,73.171,596.673,1.498,-0.762,2.171,175.244,-86.89,-110.244,1207,8,1,1,1,1.414,1,0,0,1,1,1
2018-07-04T12:04:17.739727,-0.857,0.758,0.102,1.148658783,41.29225125,-41.098,24.146,158.049,0,-0.637,-0.054,0.431,-50.488,-52.683,137.012,0,-0.133,0.148,-0.339,-119.512,72.988,-17.317,0,-0.19,0.097,0.449,0.122,-135.122,14.756,596.673,0.226,-0.459,1.531,-1.707,-155.183,-73.232,1207,8,1,1,1,1.414,1,0,0,1,1,1
2018-07-04T12:04:17.739728,-0.258,0.389,0.03,0.467744588,56.26865484,-17.012,17.744,174.756,0,-0.136,0.164,0.189,29.573,-71.037,185.061,0,-0.171,-0.232,0.419,-121.037,70.549,-63.354,0,-0.19,0.097,0.449,-4.573,-140.671,-11.098,596.673,0.226,-0.459,1.531,-12.744,-103.171,-97.317,1207,50,1,1,1,1.414,1,0,0,1,1,1
2018-07-04T12:04:17.739729,-0.258,0.389,0.03,0.467744588,56.26865484,-34.573,5,154.207,1.659,-0.136,0.164,0.189,72.561,-73.963,195.671,0,-0.171,-0.232,0.419,-234.878,55.793,-73.476,0,-1.019,0,0.679,-34.146,-202.317,-5.366,596.673,0.13,-0.606,0.992,142.134,-13.72,8.049,1207,67,1,0,0,1.414,0,0,0,0,1,1
2018-07-04T12:04:17.739730,0.557,0.088,0.233,0.610149162,8.292520635,32.866,13.11,130.061,1.659,0.697,0.649,0.21,23.841,-76.89,202.622,0,-0.398,-1.294,0.82,-128.537,7.195,-44.268,0,-1.833,0.5,1.596,0.549,-137.256,74.756,596.673,0.13,-0.606,0.992,267.134,42.256,-25.549,1207,91,1,0,0,1.414,0,0,0,0,1,1
2018-07-04T12:04:17.739731,0.919,0.02,0.238,0.949528831,1.206914737,-10.366,-0.61,103.11,1.659,0.697,0.649,0.21,41.159,-80.671,206.403,0,-0.257,-1.846,0.586,-95.427,-1.646,-49.756,0,-1.833,0.5,1.596,-29.878,-190.427,53.293,596.673,-0.158,0.664,0.761,290.61,31.951,15.793,1207,-22,1,0,0,1.414,0,0,0,0,1,1
2018-07-04T12:04:17.739732,0.919,0.02,0.238,0.949528831,1.206914737,-12.866,-6.098,103.537,1.659,1.295,0.31,0.083,-120,-152.073,134.451,0,-0.257,-1.846,0.586,-80.732,-11.524,-37.866,0,-1.073,0.388,1.615,-22.866,-136.159,35.122,596.673,-0.158,0.664,0.761,116.22,-17.439,20.671,1207,20,1,0,0,1.414,0,0,0,0,1,1
2018-07-04T12:04:17.739733,0.954,-0.368,-0.095,1.026920153,-20.99908745,11.646,1.585,116.585,1.659,1.401,-0.013,-0.176,-24.695,-151.585,116.89,0,-0.245,-0.88,0.424,-78.11,7.195,-21.037,0,-1.073,0.388,1.615,-25.854,-65.854,-15.854,596.673,0.234,0.587,0.769,-91.646,-26.341,-17.378,1207,197,1,0,0,1.414,0,0,0,0,1,1
2018-07-04T12:04:17.739734,0.954,-0.368,-0.095,1.026920153,-20.99908745,26.89,17.988,115.305,1.659,1.401,-0.013,-0.176,-16.951,-174.756,106.342,0,-0.245,-0.88,0.424,-67.683,77.439,-19.39,0,-0.241,-0.063,0.693,-45.427,-81.159,-34.39,596.673,0.603,0.052,0.468,-126.585,-81.585,49.695,1207,305,1,0,0,1.414,0,0,0,0,1,1
2018-07-04T12:04:17.739735,0.711,-0.482,0.019,0.859189153,-34.12457064,26.463,21.098,101.22,1.659,0.811,0.063,-0.203,-15.122,-157.805,77.317,0,-0.403,-0.56,0.289,-75.183,83.841,-0.122,0,-0.241,-0.063,0.693,-25.854,-59.939,-46.341,596.673,0.603,0.052,0.468,-153.842,-95.793,95.061,1207,-130,1,0,0,1.414,0,0,0,0,1,1
2018-07-04T12:04:17.739736,0.529,-0.777,-0.021,0.940218592,-55.73105075,-104.695,3.049,61.28,1.659,0.811,0.063,-0.203,-51.402,-104.451,52.256,0,-0.496,-0.518,0.159,-13.598,43.415,36.037,0,-0.164,-0.144,0.236,-30.976,-33.476,-37.561,596.673,0.429,-0.537,0.815,-36.28,-2.378,124.146,1207,-204,1,0,0,1.414,0,0,0,0,1,1
2018-07-04T12:04:17.739737,0.529,-0.777,-0.021,0.940218592,-55.73105075,-90.244,4.756,28.293,1.659,0.674,-0.115,-0.271,-27.744,5.793,54.39,0,-0.496,-0.518,0.159,-8.293,45.366,14.207,0,-0.471,-0.07,0.684,33.537,-28.293,4.695,596.673,0.429,-0.537,0.815,118.354,71.402,128.11,1207,-106,1,0,0,1.414,0,0,0,0,1,1
2018-07-04T12:04:17.739738,0.73,-0.759,0.036,1.053696825,-46.08099299,-79.39,7.988,-14.268,1.659,0.589,-0.132,-0.201,-23.232,46.22,51.951,0,-0.437,-0.876,0.157,10.244,27.927,1.402,0,-0.471,-0.07,0.684,45.122,-57.5,39.634,596.673,0.052,-0.28,1.367,32.195,59.024,85.976,1207,32,1,0,0,1.414,0,0,0,0,1,1
2018-07-04T12:04:17.739739,1.224,-0.51,0.253,1.349920368,-22.1974799,-0.244,22.317,-98.415,1.659,0.953,-0.215,-0.225,-17.073,49.024,29.207,0,-0.337,-1.133,0.402,55.183,-32.927,2.5,0,-0.686,0.208,1.17,-2.378,10.671,3.049,596.673,0.222,-0.335,1.113,-51.402,-0.244,26.402,1207,75,1,0,0,1.414,0,0,0,0,1,1
2018-07-04T12:04:17.739740,1.291,-0.318,0.183,1.342122945,-13.70589206,17.805,26.159,-102.622,1.659,1.387,-0.173,-0.345,-4.268,11.402,0.183,0,-0.45,-1.15,0.688,65.793,-28.354,21.951,0,-0.686,0.208,1.17,-16.829,7.378,-20.427,596.673,0.22,-0.216,0.861,-59.085,-14.207,23.232,1207,-61,1,0,0,1.414,0,0,0,0,1,1
2018-07-04T12:04:17.739741,1.291,-0.318,0.183,1.342122945,-13.70589206,26.159,30.915,-107.988,1.659,1.387,-0.173,-0.345,8.293,5.366,-35.183,0,-0.45,-1.15,0.688,114.878,-35.732,39.451,0,-0.433,0.04,0.573,-14.451,6.707,-17.5,596.673,0.22,-0.216,0.861,-52.805,-4.146,41.037,1207,82,1,0,0,1.414,0,0,0,0,1,1
2018-07-04T12:04:17.739742,0.629,-0.131,0.05,0.644439291,-11.72868336,-13.354,30.366,-161.463,1.659,1.379,0.147,-0.205,-51.646,84.207,-67.622,0,-0.532,-0.759,0.779,194.024,-31.829,73.72,0,-0.441,0.046,0.645,23.476,-16.951,-5.305,596.673,0.149,-0.211,0.732,-15.244,26.28,95,1207,104,1,0,0,1.414,0,0,0,0,1,1
2018-07-04T12:04:17.739743,-0.125,0.04,-0.059,0.143895796,16.13961819,-4.451,45.61,-164.024,1.659,1.041,0.176,-0.058,-83.049,116.342,-79.329,0,-0.325,-0.291,0.847,134.512,-63.171,104.085,0,-0.441,0.046,0.645,22.134,-14.573,-2.073,596.673,-0.167,-1.048,1.196,-128.781,13.232,37.256,1207,183,1,0,0,1.414,0,0,0,0,1,1
2018-07-04T12:04:17.739744,-0.875,0.477,-0.001,0.996571623,28.59667864,-8.11,54.146,-202.988,1.659,0.678,-0.03,0.18,-46.159,187.012,-107.5,0,-0.488,-0.227,0.705,50.61,0,69.817,0,-0.373,0.016,0.831,15.61,-34.024,-10.61,596.673,0.039,-0.66,0.985,4.451,-3.049,-58.11,1207,129,1,0,0,1.414,0,0,0,0,1,1
2018-07-04T12:04:17.739745,-0.875,0.477,-0.001,0.996571623,28.59667864,-42.195,75.427,-225.061,1.659,0.678,-0.03,0.18,8.78,197.866,-107.561,0,-0.488,-0.227,0.705,-43.659,51.098,24.268,0,-0.377,0.032,0.954,-6.646,-12.073,-2.317,596.673,0.039,-0.66,0.985,52.378,-6.646,-20.976,1207,67,1,0,0,1.414,0,0,0,0,1,1
2018-07-04T12:04:17.739746,-0.492,0.966,0.476,1.183974662,54.67603695,5,85.183,-204.146,1.659,0.133,-0.115,0.359,19.39,181.646,-93.171,0,-0.6,-0.22,0.751,37.378,-17.988,44.817,0,-0.377,0.032,0.954,-12.256,-13.049,3.963,596.673,-0.033,-0.122,0.906,53.11,-6.037,23.537,1207,12,1,0,0,1.414,0,0,0,0,1,1
2018-07-04T12:04:17.739747,-0.492,0.966,0.476,1.183974662,54.67603695,81.829,79.268,-141.342,1.659,0.133,-0.115,0.359,101.707,152.622,-78.11,0,-0.6,-0.22,0.751,24.451,-62.073,29.512,0,-0.547,0.026,0.851,-17.744,-2.561,11.037,596.673,0.089,-0.493,1.024,-18.841,-10.549,14.939,1207,98,1,0,0,1.414,0,0,0,0,1,1
2018-07-04T12:04:17.739748,-0.404,1.225,0.521,1.391144133,61.71121708,129.451,39.451,-75.061,1.659,0.11,0.354,0.637,113.293,111.281,-147.195,0,-0.531,-0.098,0.997,-33.354,-78.72,16.341,351.175,-0.544,0.236,0.756,40.549,1.159,34.329,1705.333,0.089,-0.493,1.024,4.146,9.817,23.78,1103.799,247,0,0,0,1.414,0,0,0,0,1,1
2018-07-04T12:04:17.739749,-1.009,1.996,0.044,2.236969602,63.16098022,34.024,-22.012,10.671,1.659,0.083,0.593,0.583,100.183,117.927,-179.939,0,-0.573,-0.193,1.027,-7.683,-59.756,-0.061,351.175,-0.544,0.236,0.756,46.463,2.012,24.512,1705.333,0.09,-0.687,0.795,-87.988,1.768,42.5,1103.799,34,0,0,0,1.414,0,0,0,0,1,1
2018-07-04T12:04:17.739750,-1.009,1.996,0.044,2.236969602,63.16098022,-8.537,5.183,-47.012,1.659,-0.916,1.376,0.864,-21.037,168.232,-232.378,0,-0.139,-0.366,0.962,-25.305,-1.585,-22.378,351.175,-0.435,0.374,0.924,29.634,11.768,7.805,1705.333,0.024,-0.793,0.642,-52.561,1.646,22.378,1103.799,336,0,0,0,1.414,0,0,0,0,1,1
2018-07-04T12:04:17.739751,-0.553,4.081,0.11,4.11976577,82.13376869,89.634,39.451,-135.366,1.659,-0.916,1.376,0.864,-140.122,129.329,-179.268,0,-0.139,-0.366,0.962,71.89,-35.793,-16.402,351.175,-0.527,0.071,0.784,-19.024,0.549,-37.927,1705.333,0.024,-0.793,0.642,57.561,4.939,-11.524,1103.799,-407,0,0,0,1.414,0,0,0,0,1,1
2018-07-04T12:04:17.739752,-0.162,1.038,0.477,1.153783775,64.11192042,68.293,3.354,74.207,1.659,-1.073,1.709,1.269,63.415,15.915,34.756,0,0.205,-0.002,1.487,99.939,-19.146,-29.207,351.175,-0.527,0.071,0.784,-29.512,35.732,-33.415,1705.333,-0.221,-0.424,1.078,100.976,18.354,0.366,1103.799,295,0,0,0,1.414,0,0,0,0,1,1
2018-07-04T12:04:17.739753,-0.162,1.038,0.477,1.153783775,64.11192042,-1.28,-7.561,139.878,1.659,-1.073,1.709,1.269,151.768,-95.427,98.78,0,0.205,-0.002,1.487,-159.512,67.561,-21.524,351.175,-0.567,0.107,0.464,-4.146,-5.427,0.793,1705.333,-0.129,-0.474,1.219,-17.988,-13.659,-23.78,1103.799,-44,0,0,0,1.414,0,0,0,0,1,1
2018-07-04T12:04:17.739754,-0.278,-0.305,0.101,0.424864684,-45.87936533,-61.402,-16.829,98.476,1.659,0.006,0.73,0.152,-25.366,-36.402,31.28,0,-0.382,-0.443,0.704,-4.878,31.22,-13.049,351.175,-0.545,0.304,0.949,17.927,-44.39,20.061,1705.333,-0.129,-0.474,1.219,-16.098,-15.183,-27.927,1103.799,-597,0,0,0,1.414,0,0,0,0,1,1
2018-07-04T12:04:17.739755,-0.278,-0.305,0.101,0.424864684,-45.87936533,-89.451,-32.683,34.756,1.659,0.058,0.357,0.2,-87.195,-34.573,15.549,0,-0.338,-0.255,0.758,30.061,-1.951,-7.683,351.175,-0.545,0.304,0.949,14.207,-2.439,10.732,1705.333,0.086,-0.363,0.818,-10.305,-14.268,-23.11,1103.799,149,0,0,0,1.414,0,0,0,0,1,1
2018-07-04T12:04:17.739756,-0.111,-0.205,-0.098,0.252883372,-54.15952333,-56.28,-53.415,8.354,1.659,0.058,0.357,0.2,-65.183,1.646,-4.268,0,-0.338,-0.255,0.758,18.354,-7.073,13.72,351.175,-0.313,0.297,1.047,-1.341,0.61,-7.927,1705.333,0.086,-0.363,0.818,-17.927,-13.659,-25.732,1103.799,1747,0,0,0,1.414,0,0,0,0,1,1
2018-07-04T12:04:17.739757,0.007,0.979,-0.414,1.062960959,67.07450856,-8.476,-53.902,-10.793,1.659,-0.054,0.563,0.479,-47.744,34.39,-33.354,0,-0.312,-0.456,0.854,-25.366,-2.134,14.451,351.175,-0.313,0.297,1.047,-7.378,13.902,-9.024,1705.333,0.301,-0.555,0.878,-26.524,-9.939,-15.427,1103.799,-862,0,0,0,1.414,0,0,0,0,1,1
2018-07-04T12:04:17.739758,0.007,0.979,-0.414,1.062960959,67.07450856,89.39,-4.695,-87.744,1.659,-0.054,0.563,0.479,-61.646,34.451,-65.122,0,-0.312,-0.456,0.854,-9.39,-12.073,5.549,351.175,-0.285,0.194,0.867,-10,13.476,-8.415,1705.333,0.17,-0.747,0.772,-31.341,5.366,7.744,1103.799,-46,0,0,0,1.414,0,0,0,0,1,1
2018-07-04T12:04:17.739759,0.083,2.704,-0.184,2.711523741,85.73078206,163.293,13.476,-138.476,1.659,-0.202,0.914,0.934,21.524,25.244,-53.841,0,-0.398,-0.581,0.969,3.841,-3.049,-10.732,351.175,-0.285,0.194,0.867,-3.049,-8.354,-1.585,1705.333,0.17,-0.747,0.772,3.963,11.707,2.866,1103.799,406,0,0,0,1.414,0,0,0,0,1,1
